文件ID,文件名称,文件状态,创建时间,视频时长,视频大小,最近更新,类别,标签,视频地址（原始）,视频地址（原始带水印）,视频地址（手机MP4）,视频地址（标清MP4）,视频地址（高清MP4）,视频地址（超清MP4）,视频地址（手机FLV）,视频地址（标清FLV）,视频地址（高清FLV）,视频地址（手机HLS）,视频地址（标清HLS）,视频地址（高清HLS）,视频地址（超清HLS）,视频含播放器发布HTML,视频含播放器FLASH代码,视频含播放器IFRAME代码,分享（原始）,分享（原始带水印）,分享（手机MP4）,分享（标清MP4）,分享（高清MP4）,分享（超清MP4）,分享（手机FLV）,分享（标清FLV）,分享（高清FLV）,分享（手机HLS）,分享（标清HLS）,分享（高清HLS）,分享（超清HLS）
"	5285890792068617077",VID_20170930_191159_640,正常,"2019-07-28 09:01:14",51,"	3678307","2019-07-28 09:01:16",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c803fe765285890792068617077/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068617077"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068617077"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068617077"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068617077&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068617077/iplayer.html?appid=1252064124&fileid=5285890792068617077&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068642530",VID_20170930_194909_640,正常,"2019-07-28 09:01:21",54,"	3850240","2019-07-28 09:01:23",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c8379ece5285890792068642530/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068642530"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068642530"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068642530"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068642530&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068642530/iplayer.html?appid=1252064124&fileid=5285890792068642530&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068642874",VID_20170930_200718_640,正常,"2019-07-28 09:01:36",102,"	7269474","2019-07-28 09:01:38",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c837ac195285890792068642874/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068642874"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068642874"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068642874"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068642874&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068642874/iplayer.html?appid=1252064124&fileid=5285890792068642874&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068626739",VID_20171001_170156_640,正常,"2019-07-28 09:01:40",20,"	1410564","2019-07-28 09:01:41",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c815a7db5285890792068626739/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068626739"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068626739"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068626739"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068626739&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068626739/iplayer.html?appid=1252064124&fileid=5285890792068626739&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068643609",VID_20171001_171411_640,正常,"2019-07-28 09:01:42",12,"	920773","2019-07-28 09:01:44",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c8382f165285890792068643609/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068643609"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068643609"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068643609"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068643609&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068643609/iplayer.html?appid=1252064124&fileid=5285890792068643609&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068688983",VID_20171001_173737_640,正常,"2019-07-28 09:01:46",17,"	1231444","2019-07-28 09:01:48",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c8835cc45285890792068688983/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068688983"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068688983"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068688983"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068688983&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068688983/iplayer.html?appid=1252064124&fileid=5285890792068688983&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068689130",VID_20171001_175121_640,正常,"2019-07-28 09:01:49",14,"	1072084","2019-07-28 09:01:50",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c883c6755285890792068689130/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068689130"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068689130"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068689130"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068689130&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068689130/iplayer.html?appid=1252064124&fileid=5285890792068689130&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068689270",VID_20171002_133308_640,正常,"2019-07-28 09:01:53",18,"	1288010","2019-07-28 09:01:54",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c883cb3a5285890792068689270/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068689270"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068689270"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068689270"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068689270&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068689270/iplayer.html?appid=1252064124&fileid=5285890792068689270&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068627445",VID_20171002_142430_640,正常,"2019-07-28 09:01:55",10,"	761826","2019-07-28 09:01:57",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c81627965285890792068627445/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068627445"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068627445"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068627445"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068627445&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068627445/iplayer.html?appid=1252064124&fileid=5285890792068627445&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068689499",VID_20171002_155224_640,正常,"2019-07-28 09:01:58",11,"	772789","2019-07-28 09:01:59",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c883d4075285890792068689499/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068689499"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068689499"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068689499"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068689499&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068689499/iplayer.html?appid=1252064124&fileid=5285890792068689499&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068627671",VID_20171002_160832_640,正常,"2019-07-28 09:02:04",32,"	2339132","2019-07-28 09:02:05",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c81630775285890792068627671/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068627671"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068627671"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068627671"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068627671&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068627671/iplayer.html?appid=1252064124&fileid=5285890792068627671&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068644612",VID_20171003_212238_640,正常,"2019-07-28 09:02:06",8,"	614877","2019-07-28 09:02:08",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c838bb915285890792068644612/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068644612"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068644612"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068644612"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068644612&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068644612/iplayer.html?appid=1252064124&fileid=5285890792068644612&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068698398",VID_20171004_085020_640,正常,"2019-07-28 09:02:09",7,"	475274","2019-07-28 09:02:10",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/c8955be55285890792068698398/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068698398"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068698398"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068698398"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068698398&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068698398/iplayer.html?appid=1252064124&fileid=5285890792068698398&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
